File	Velocity(km/s)	Velocity_error(km/s)	Sigma(km/s)	Sigma_error(km/s)	h3	h3_error	h4	h4_error
spectrum_xpos_24_ypos_13_fiber_number_1046_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_24_ypos_14_fiber_number_1047_NGC7025_LR-V.txt	4980.09	3.51	225.64	4.26	-0.0613	0.0131	0.0351	0.0142
spectrum_xpos_24_ypos_15_fiber_number_1048_NGC7025_LR-V.txt	4980.09	3.51	225.64	4.26	-0.0613	0.0131	0.0351	0.0142
spectrum_xpos_24_ypos_16_fiber_number_1049_NGC7025_LR-V.txt	4980.09	3.51	225.64	4.26	-0.0613	0.0131	0.0351	0.0142
spectrum_xpos_24_ypos_17_fiber_number_1050_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_24_ypos_18_fiber_number_1051_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_24_ypos_19_fiber_number_1052_NGC7025_LR-V.txt	4935.63	2.69	230.05	3.50	-0.0141	0.0101	0.0598	0.0109
spectrum_xpos_24_ypos_20_fiber_number_1053_NGC7025_LR-V.txt	4935.63	2.69	230.05	3.50	-0.0141	0.0101	0.0598	0.0109
spectrum_xpos_24_ypos_21_fiber_number_1054_NGC7025_LR-V.txt	4935.63	2.69	230.05	3.50	-0.0141	0.0101	0.0598	0.0109
spectrum_xpos_24_ypos_22_fiber_number_1055_NGC7025_LR-V.txt	4896.85	2.74	227.42	3.60	-0.0119	0.0104	0.0622	0.0114
spectrum_xpos_24_ypos_23_fiber_number_1056_NGC7025_LR-V.txt	4896.85	2.74	227.42	3.60	-0.0119	0.0104	0.0622	0.0114
spectrum_xpos_24_ypos_24_fiber_number_1057_NGC7025_LR-V.txt	4871.06	2.98	241.06	3.90	-0.0043	0.0107	0.0611	0.0115
spectrum_xpos_24_ypos_25_fiber_number_1058_NGC7025_LR-V.txt	4871.06	2.98	241.06	3.90	-0.0043	0.0107	0.0611	0.0115
spectrum_xpos_24_ypos_26_fiber_number_1059_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_24_ypos_27_fiber_number_1060_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_24_ypos_28_fiber_number_1061_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_24_ypos_29_fiber_number_1062_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_24_ypos_30_fiber_number_1063_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_24_ypos_31_fiber_number_1064_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_24_ypos_32_fiber_number_1065_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_24_ypos_33_fiber_number_1066_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_24_ypos_34_fiber_number_1067_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_24_ypos_35_fiber_number_1068_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_36_fiber_number_1069_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_37_fiber_number_1070_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_38_fiber_number_1071_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_39_fiber_number_1072_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_40_fiber_number_1073_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_41_fiber_number_1074_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_24_ypos_42_fiber_number_1075_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_00_fiber_number_1076_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_01_fiber_number_1077_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_02_fiber_number_1078_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_03_fiber_number_1079_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_04_fiber_number_1080_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_05_fiber_number_1081_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_06_fiber_number_1082_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_25_ypos_07_fiber_number_1083_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_25_ypos_08_fiber_number_1084_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_25_ypos_09_fiber_number_1085_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_25_ypos_10_fiber_number_1086_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_25_ypos_11_fiber_number_1087_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_25_ypos_12_fiber_number_1088_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_25_ypos_13_fiber_number_1089_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_25_ypos_14_fiber_number_1090_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_25_ypos_15_fiber_number_1091_NGC7025_LR-V.txt	4980.09	3.51	225.64	4.26	-0.0613	0.0131	0.0351	0.0142
spectrum_xpos_25_ypos_16_fiber_number_1092_NGC7025_LR-V.txt	4980.09	3.51	225.64	4.26	-0.0613	0.0131	0.0351	0.0142
spectrum_xpos_25_ypos_17_fiber_number_1093_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_25_ypos_18_fiber_number_1094_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_25_ypos_19_fiber_number_1095_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_25_ypos_20_fiber_number_1096_NGC7025_LR-V.txt	4935.63	2.69	230.05	3.50	-0.0141	0.0101	0.0598	0.0109
spectrum_xpos_25_ypos_21_fiber_number_1097_NGC7025_LR-V.txt	4935.63	2.69	230.05	3.50	-0.0141	0.0101	0.0598	0.0109
spectrum_xpos_25_ypos_22_fiber_number_1098_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_25_ypos_23_fiber_number_1099_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_25_ypos_24_fiber_number_1100_NGC7025_LR-V.txt	4871.06	2.98	241.06	3.90	-0.0043	0.0107	0.0611	0.0115
spectrum_xpos_25_ypos_25_fiber_number_1101_NGC7025_LR-V.txt	4871.06	2.98	241.06	3.90	-0.0043	0.0107	0.0611	0.0115
spectrum_xpos_25_ypos_26_fiber_number_1102_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_25_ypos_27_fiber_number_1103_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_25_ypos_28_fiber_number_1104_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_25_ypos_29_fiber_number_1105_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_25_ypos_30_fiber_number_1106_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_25_ypos_31_fiber_number_1107_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_25_ypos_32_fiber_number_1108_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_25_ypos_33_fiber_number_1109_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_25_ypos_34_fiber_number_1110_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_25_ypos_35_fiber_number_1111_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_36_fiber_number_1112_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_37_fiber_number_1113_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_38_fiber_number_1114_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_39_fiber_number_1115_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_40_fiber_number_1116_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_41_fiber_number_1117_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_25_ypos_42_fiber_number_1118_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_00_fiber_number_1119_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_01_fiber_number_1120_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_02_fiber_number_1121_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_03_fiber_number_1122_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_04_fiber_number_1123_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_05_fiber_number_1124_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_06_fiber_number_1125_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_07_fiber_number_1126_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_26_ypos_08_fiber_number_1127_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_26_ypos_09_fiber_number_1128_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_26_ypos_10_fiber_number_1129_NGC7025_LR-V.txt	4994.79	4.41	210.89	5.21	-0.0218	0.0178	0.0207	0.0192
spectrum_xpos_26_ypos_11_fiber_number_1130_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_26_ypos_12_fiber_number_1131_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_26_ypos_13_fiber_number_1132_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_26_ypos_14_fiber_number_1133_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_26_ypos_15_fiber_number_1134_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_26_ypos_16_fiber_number_1135_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_26_ypos_17_fiber_number_1136_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_26_ypos_18_fiber_number_1137_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_26_ypos_19_fiber_number_1138_NGC7025_LR-V.txt	4973.37	2.82	226.49	3.45	-0.0391	0.0107	0.0351	0.0114
spectrum_xpos_26_ypos_20_fiber_number_1139_NGC7025_LR-V.txt	4970.60	3.10	224.70	3.90	-0.0512	0.0117	0.0498	0.0128
spectrum_xpos_26_ypos_21_fiber_number_1140_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_26_ypos_22_fiber_number_1141_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_26_ypos_23_fiber_number_1142_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_26_ypos_24_fiber_number_1143_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_26_ypos_25_fiber_number_1144_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_26_ypos_26_fiber_number_1145_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_26_ypos_27_fiber_number_1146_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_26_ypos_28_fiber_number_1147_NGC7025_LR-V.txt	4856.22	3.02	227.42	3.75	0.0041	0.0115	0.0392	0.0122
spectrum_xpos_26_ypos_29_fiber_number_1148_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_30_fiber_number_1149_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_31_fiber_number_1150_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_32_fiber_number_1151_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_33_fiber_number_1152_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_34_fiber_number_1153_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_26_ypos_35_fiber_number_1154_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_36_fiber_number_1155_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_37_fiber_number_1156_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_38_fiber_number_1157_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_39_fiber_number_1158_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_40_fiber_number_1159_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_41_fiber_number_1160_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_26_ypos_42_fiber_number_1161_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_00_fiber_number_1162_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_01_fiber_number_1163_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_02_fiber_number_1164_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_03_fiber_number_1165_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_04_fiber_number_1166_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_05_fiber_number_1167_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_06_fiber_number_1168_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_07_fiber_number_1169_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_27_ypos_08_fiber_number_1170_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_27_ypos_09_fiber_number_1171_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_27_ypos_10_fiber_number_1172_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_27_ypos_11_fiber_number_1173_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_27_ypos_12_fiber_number_1174_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_27_ypos_13_fiber_number_1175_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_27_ypos_14_fiber_number_1176_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_27_ypos_15_fiber_number_1177_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_27_ypos_16_fiber_number_1178_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_27_ypos_17_fiber_number_1179_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_27_ypos_18_fiber_number_1180_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_27_ypos_19_fiber_number_1181_NGC7025_LR-V.txt	4970.60	3.10	224.70	3.90	-0.0512	0.0117	0.0498	0.0128
spectrum_xpos_27_ypos_20_fiber_number_1182_NGC7025_LR-V.txt	4970.60	3.10	224.70	3.90	-0.0512	0.0117	0.0498	0.0128
spectrum_xpos_27_ypos_21_fiber_number_1183_NGC7025_LR-V.txt	4970.60	3.10	224.70	3.90	-0.0512	0.0117	0.0498	0.0128
spectrum_xpos_27_ypos_22_fiber_number_1184_NGC7025_LR-V.txt	4925.58	2.94	229.35	3.82	-0.0169	0.0111	0.0589	0.0120
spectrum_xpos_27_ypos_23_fiber_number_1185_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_27_ypos_24_fiber_number_1186_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_27_ypos_25_fiber_number_1187_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_27_ypos_26_fiber_number_1188_NGC7025_LR-V.txt	4912.90	3.33	229.57	4.32	-0.0244	0.0126	0.0570	0.0136
spectrum_xpos_27_ypos_27_fiber_number_1189_NGC7025_LR-V.txt	4910.28	3.43	224.67	4.49	-0.0089	0.0133	0.0592	0.0143
spectrum_xpos_27_ypos_28_fiber_number_1190_NGC7025_LR-V.txt	4910.28	3.43	224.67	4.49	-0.0089	0.0133	0.0592	0.0143
spectrum_xpos_27_ypos_29_fiber_number_1191_NGC7025_LR-V.txt	4910.28	3.43	224.67	4.49	-0.0089	0.0133	0.0592	0.0143
spectrum_xpos_27_ypos_30_fiber_number_1192_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_27_ypos_31_fiber_number_1193_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_27_ypos_32_fiber_number_1194_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_27_ypos_33_fiber_number_1195_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_27_ypos_34_fiber_number_1196_NGC7025_LR-V.txt	4851.45	3.53	211.34	4.45	0.0137	0.0146	0.0382	0.0157
spectrum_xpos_27_ypos_35_fiber_number_1197_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_36_fiber_number_1198_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_37_fiber_number_1199_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_38_fiber_number_1200_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_39_fiber_number_1201_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_40_fiber_number_1202_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_41_fiber_number_1203_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_27_ypos_42_fiber_number_1204_NGC7025_LR-V.txt	4854.82	5.29	203.18	6.88	0.0744	0.0220	0.0609	0.0252
spectrum_xpos_28_ypos_00_fiber_number_1205_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_01_fiber_number_1206_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_02_fiber_number_1207_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_03_fiber_number_1208_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_04_fiber_number_1209_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_05_fiber_number_1210_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_06_fiber_number_1211_NGC7025_LR-V.txt	4986.36	4.97	205.00	5.78	-0.0358	0.0205	0.0024	0.0231
spectrum_xpos_28_ypos_07_fiber_number_1212_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_28_ypos_08_fiber_number_1213_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_28_ypos_09_fiber_number_1214_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_28_ypos_10_fiber_number_1215_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_28_ypos_11_fiber_number_1216_NGC7025_LR-V.txt	5038.09	4.54	215.71	5.47	-0.1071	0.0170	0.0501	0.0191
spectrum_xpos_28_ypos_12_fiber_number_1217_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_28_ypos_13_fiber_number_1218_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_28_ypos_14_fiber_number_1219_NGC7025_LR-V.txt	5015.40	3.53	220.19	4.00	-0.0469	0.0137	0.0002	0.0146
spectrum_xpos_28_ypos_15_fiber_number_1220_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_28_ypos_16_fiber_number_1221_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_28_ypos_17_fiber_number_1222_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_28_ypos_18_fiber_number_1223_NGC7025_LR-V.txt	5015.59	3.40	228.49	4.33	-0.0387	0.0127	0.0525	0.0137
spectrum_xpos_28_ypos_19_fiber_number_1224_NGC7025_LR-V.txt	4970.60	3.10	224.70	3.90	-0.0512	0.0117	0.0498	0.0128
